V_peak,V_rest,dVdt_max,APD90,APD30,TUP
22.342754,2.066047,4996.3115,116,121,0.05
29.87934,6.704444,5006.8223,148,165,0.05
25.314524,3.5059807,5031.65,102,110,0.05
18.478003,-1.5814843,4974.723,75,76,0.05
17.587626,-1.2326243,4991.8438,96,97,0.05
32.788857,7.995815,5063.3306,167,191,0.05
26.07273,4.229122,5042.4893,106,115,0.05
23.648535,2.0773852,4986.6543,109,113,0.05
35.72451,11.853524,4975.4624,203,241,0.05
35.329678,12.251019,4971.3076,206,245,0.05
23.392536,2.477463,5027.61,99,104,0.05
30.325068,6.532203,5046.8853,147,164,0.05
18.871283,0.10562771,5001.244,104,105,0.05
25.065027,3.8775637,5060.716,128,137,0.05
27.421623,5.135064,4997.183,112,123,0.05
20.223286,0.08298126,5084.584,83,84,0.05
30.166584,7.396624,5043.713,167,188,0.05
29.536259,7.4241424,4982.3813,148,167,0.05
20.803787,0.9027449,4990.6357,97,99,0.05
32.842262,8.569934,5048.9985,178,204,0.05
28.876017,6.7342196,5025.756,148,165,0.05
32.802887,10.454121,5003.1685,178,209,0.05
22.256851,2.595959,5002.8716,109,115,0.05
32.577393,10.270039,5016.004,177,206,0.05
28.30875,6.792191,4962.715,144,160,0.05
22.03945,1.0684775,4991.4697,88,90,0.05
24.088026,2.358875,4985.5864,101,107,0.05
26.266571,3.8788624,5071.1807,132,142,0.05
32.499744,8.8663845,5040.1104,176,203,0.05
20.708963,0.78839034,5050.291,91,92,0.05
21.302914,0.29504925,5053.1284,81,82,0.05
26.417799,4.1505055,5041.5576,116,126,0.05
32.147568,7.6002607,5073.069,168,190,0.05
32.60755,8.70441,5086.1924,158,181,0.05
32.247993,8.557857,4996.045,167,192,0.05
21.190874,0.35778382,5065.8193,88,89,0.05
20.268414,0.97001785,5014.46,100,102,0.05
30.768875,7.0387297,4998.3467,165,186,0.05
33.70694,11.066206,5051.4033,180,211,0.05
19.03417,0.528749,5035.235,96,97,0.05
30.847296,8.56962,5001.1167,167,190,0.05
21.263605,0.604848,5041.227,90,91,0.05
30.512836,8.416668,5024.8457,175,199,0.05
35.021946,11.373153,5056.309,192,228,0.05
29.839283,7.154728,5047.143,176,198,0.05
20.971933,1.6062038,5013.914,100,103,0.05
31.46635,8.945453,4974.723,157,181,0.05
28.539782,6.1878514,4966.531,143,159,0.05
18.356192,-0.85106206,5045.3115,93,94,0.05
34.538395,12.003008,5076.683,207,247,0.05
34.9568,10.991161,5029.53,187,220,0.05
32.67491,10.201123,4991.955,178,207,0.05
28.169481,6.117601,5076.086,166,184,0.05
35.541733,11.57581,4983.323,191,227,0.05
30.428028,7.453093,5019.9497,150,169,0.05
28.02084,6.4158106,4973.198,159,177,0.05
35.409405,12.751473,5075.3257,211,254,0.05
22.159515,0.8790837,4967.033,97,99,0.05
31.383492,9.208454,4991.4404,168,193,0.05
26.400305,4.5814114,5047.644,107,117,0.05
32.371975,8.996945,4992.766,174,200,0.05
24.746262,2.6362727,5037.164,106,112,0.05
29.687458,7.966467,5057.636,161,183,0.05
27.842363,5.7654195,5011.1924,131,146,0.05
16.85689,-2.8326588,4982.5146,74,75,0.05
31.236124,7.5054307,5067.0967,150,171,0.05
18.31791,-0.7961026,5063.6406,95,96,0.05
28.574644,6.0393524,5066.5977,130,145,0.05
31.479145,9.212096,5018.073,183,211,0.05
19.902355,-0.08867821,5056.6245,85,86,0.05
30.788692,7.589647,5069.2764,163,184,0.05
28.865265,7.0258656,5000.7705,166,185,0.05
17.474472,-1.8376648,5075.878,77,78,0.05
28.306938,7.126522,5048.9766,151,170,0.05
33.911827,9.669951,5041.322,191,221,0.05
19.209757,-0.3830117,5032.1084,93,94,0.05
32.57162,10.022321,4968.8774,182,212,0.05
33.547054,9.677101,5001.2036,172,199,0.05
29.911293,6.8826585,4974.909,164,184,0.05
20.953327,0.54709554,4978.4824,99,100,0.05
34.70366,11.387607,5074.7583,192,226,0.05
24.770676,3.3109553,4980.731,120,128,0.05
20.849812,1.3744694,4986.9443,110,113,0.05
30.714441,8.066733,4995.5405,145,166,0.05
25.594679,4.317648,4990.1294,112,122,0.05
27.37723,4.8169136,5033.632,136,149,0.05
31.614676,8.104038,4964.0737,177,202,0.05
34.689972,10.585476,5007.574,188,221,0.05
26.379177,4.300619,5071.2197,118,128,0.05
23.103065,2.922986,4985.0044,111,117,0.05
32.7514,9.030111,5012.5366,179,205,0.05
33.4284,9.574662,5037.116,180,209,0.05
32.43412,8.6921215,5074.7886,171,197,0.05
30.91148,7.4107356,5040.0825,153,173,0.05
33.418304,9.116912,5062.149,173,200,0.05
32.723606,9.409097,5013.9033,184,211,0.05
28.147419,5.7414684,5040.599,132,146,0.05
28.977066,6.62452,4962.6597,144,161,0.05
31.014898,8.356397,4961.9214,160,182,0.05
27.233864,4.6467214,5063.5723,123,134,0.05
34.40885,9.945536,5074.445,186,218,0.05
29.048923,7.0803423,5057.208,133,150,0.05
31.436037,8.391444,5052.2173,164,188,0.05
32.52197,9.19313,5056.1714,168,194,0.05
24.55714,4.332523,5037.489,130,140,0.05
23.834671,3.1061466,4991.073,102,108,0.05
23.089499,3.2545743,5037.1943,127,135,0.05
27.10562,4.564017,4981.288,126,136,0.05
26.15205,4.50527,5008.042,132,143,0.05
31.864517,9.02307,4999.964,177,203,0.05
27.996792,5.3127003,5016.375,145,159,0.05
20.249523,-0.6268831,5078.6353,84,85,0.05
20.992302,1.3859483,5009.902,95,98,0.05
21.777681,1.8164055,4980.0205,110,113,0.05
30.282911,8.292771,5066.959,148,168,0.05
34.55693,10.889178,5027.4204,196,231,0.05
27.15719,5.4274797,4962.8257,145,158,0.05
24.322933,3.734699,4957.228,135,144,0.05
33.46085,10.152465,4981.822,175,205,0.05
32.095406,8.432365,4971.541,158,182,0.05
31.48741,8.541967,5081.4478,145,166,0.05
19.308483,0.3829528,5030.5283,99,100,0.05
27.267805,6.0391164,4970.562,138,153,0.05
27.222755,5.808832,4976.2866,149,165,0.05
31.57155,8.342328,5047.484,161,185,0.05
35.249275,11.362716,5041.9946,201,237,0.05
20.743647,1.3027899,5000.3086,103,106,0.05
29.360174,7.130375,5016.6675,156,174,0.05
36.76109,13.493808,5060.9443,215,260,0.05
29.639654,6.53343,5080.879,147,163,0.05
20.352736,0.3248068,5059.4746,88,89,0.05
30.536003,8.341015,5018.147,172,197,0.05
25.750326,4.2837834,5010.107,128,138,0.05
25.103643,3.5490992,5037.8286,126,135,0.05
30.484282,6.7801714,5007.0205,159,178,0.05
33.181454,10.614422,5045.19,190,222,0.05
33.073406,9.053674,4969.111,180,207,0.05
19.666754,0.9625055,4984.095,97,99,0.05
22.378618,1.6493301,5018.94,104,108,0.05
34.269257,9.926141,4982.5034,178,209,0.05
32.84942,9.903722,5062.934,172,201,0.05
33.652367,9.977972,5022.969,179,208,0.05
28.150797,6.361442,5068.108,141,158,0.05
20.46328,0.7150623,4998.57,93,94,0.05
32.695282,9.129682,5063.248,183,210,0.05
34.40489,10.502798,4996.7715,187,221,0.05
24.263811,3.3750992,5066.757,109,117,0.05
32.56701,10.018105,5029.9385,190,222,0.05
17.979712,-1.5001793,5032.6787,79,80,0.05
31.51127,7.4396815,5082.117,169,192,0.05
31.34179,8.619625,4970.349,160,185,0.05
18.315435,-0.7603578,4981.404,86,87,0.05
31.584951,7.7032094,4995.3755,171,194,0.05
29.836412,7.494651,5071.6587,165,186,0.05
29.535212,7.1855164,5062.8804,146,165,0.05
31.7351,8.825469,4993.3696,154,177,0.05
23.89215,3.300715,5028.8096,116,124,0.05
25.566547,3.888339,5023.172,116,125,0.05
27.023233,6.3254104,4968.0503,130,145,0.05
34.565784,11.138294,5083.46,183,215,0.05
25.609436,4.1120415,4985.9253,132,142,0.05
30.365147,8.263042,5031.208,159,182,0.05
29.572584,5.997793,4989.1733,134,149,0.05
33.060055,8.533766,5029.3184,168,193,0.05
24.52272,3.179519,4977.8027,110,118,0.05
31.982147,8.806608,5053.7383,184,211,0.05
24.379396,2.3090725,5049.3057,112,117,0.05
19.963644,-0.38526687,5042.7456,92,93,0.05
33.75532,9.386452,4975.938,188,217,0.05
29.975576,6.4635797,5068.226,147,164,0.05
35.21855,11.607523,4973.228,216,258,0.05
21.020418,0.2769299,5025.803,89,90,0.05
27.171986,6.9450226,4981.3345,153,171,0.05
29.95923,6.914358,5030.3467,161,182,0.05
33.159245,8.814606,4965.1504,177,203,0.05
33.580097,9.621529,5075.665,191,223,0.05
28.165554,5.972024,5042.9707,146,161,0.05
35.15586,12.195259,4997.4683,197,234,0.05
31.677141,7.795571,5047.73,158,180,0.05
31.657558,9.197084,5011.9834,167,192,0.05
27.758469,4.859322,5025.8394,125,137,0.05
25.302113,3.123496,4969.4966,109,116,0.05
31.436798,7.7328954,5019.2456,149,170,0.05
20.169918,-0.32732773,5014.456,76,77,0.05
27.24295,5.2535915,5064.3223,149,163,0.05
18.616966,-0.7227009,5032.854,81,82,0.05
22.394396,2.0263767,4962.909,115,119,0.05
34.019196,11.354886,4992.8706,199,236,0.05
28.325052,6.1374025,4970.5737,167,185,0.05
35.688538,12.6739855,5053.9478,199,238,0.05
29.198915,6.2006226,5066.3667,146,162,0.05
29.578426,6.8214936,5030.6343,154,173,0.05
24.036379,2.6314251,5044.248,114,120,0.05
35.74199,11.972964,5073.11,198,237,0.05
34.091297,9.674649,5061.747,197,229,0.05
28.309599,5.8548656,5032.4653,145,161,0.05
33.564007,10.689418,5003.4917,170,199,0.05
18.700415,-0.11297022,4969.7993,88,89,0.05
25.560322,4.415048,4988.4067,134,145,0.05
28.034658,5.5918665,4972.203,146,161,0.05
29.222391,6.965167,5031.764,138,156,0.05
32.485416,9.931543,5054.9697,181,210,0.05
19.51952,0.022289658,4966.0864,93,94,0.05
33.347027,9.823845,4998.0767,166,194,0.05
24.210608,3.8463578,5000.882,125,134,0.05
21.403074,1.540271,5033.079,102,105,0.05
24.33899,3.9871082,5044.9683,112,121,0.05
29.635567,7.0820336,5057.854,146,165,0.05
28.279215,5.417108,5044.906,131,144,0.05
34.63611,11.513436,5008.1455,200,237,0.05
32.379433,8.585717,5039.8877,166,190,0.05
35.123623,11.424495,5019.387,199,236,0.05
25.49822,4.280535,5029.516,126,137,0.05
20.492344,0.4264353,5049.0195,96,97,0.05
34.486412,10.716988,4994.566,202,237,0.05
34.7275,11.16603,4981.5156,181,213,0.05
17.88588,-1.8158075,4999.511,71,72,0.05
34.08247,9.285081,5044.7896,186,216,0.05
29.70249,7.393472,5077.7344,152,171,0.05
27.483414,5.602997,4964.043,136,149,0.05
25.343218,3.6213067,5042.4487,121,129,0.05
34.216965,10.342847,5041.957,192,223,0.05
26.85382,4.820378,5053.6274,135,147,0.05
19.807491,0.43927193,5031.8696,97,98,0.05
24.652832,3.8761313,5016.295,122,131,0.05
18.249022,-1.5553051,4970.44,83,84,0.05
17.924114,-1.2695986,4979.5547,83,84,0.05
21.346188,0.8102502,4978.4917,87,88,0.05
27.180447,5.372191,5011.549,148,163,0.05
25.65982,4.467805,5050.218,119,130,0.05
21.356256,1.0282235,5063.503,90,92,0.05
29.298126,6.7234325,5009.148,136,154,0.05
30.14565,7.4503064,4967.9263,150,171,0.05
34.545807,11.359949,4999.7188,199,235,0.05
19.87853,1.0541105,5015.145,111,113,0.05
33.02678,9.23351,5076.158,157,183,0.05
24.155203,3.1194792,4969.9004,107,114,0.05
33.482094,10.207999,4964.7983,198,231,0.05
30.057562,7.007677,4960.993,171,192,0.05
33.58305,9.653073,4997.3223,181,211,0.05
31.832657,8.169068,5064.3394,180,206,0.05
31.545149,9.776426,4961.787,169,196,0.05
32.471058,9.767181,4968.534,173,202,0.05
22.949669,1.2420071,4982.2456,102,105,0.05
20.223526,-0.025649643,4966.437,88,89,0.05
22.175503,1.0041616,5078.9995,103,105,0.05
33.59717,9.638516,4985.2393,182,211,0.05
34.68826,11.118053,5028.1963,202,238,0.05
24.304764,3.235615,5076.4814,105,112,0.05
28.37514,5.590382,4979.527,153,169,0.05
22.128967,1.5070827,4988.8184,98,101,0.05
30.73697,7.6116314,4984.3945,180,204,0.05
33.459827,10.519061,5047.0786,192,225,0.05
28.846817,5.3624535,5083.0566,135,149,0.05
17.465538,-2.1051784,4981.4434,69,70,0.05
30.760296,6.9304113,5030.9966,147,165,0.05
23.273085,3.206823,4984.889,110,117,0.05
32.239784,8.781238,4988.5757,165,189,0.05
28.32742,6.045905,5046.4473,152,167,0.05
27.48037,5.236145,5031.612,139,152,0.05
30.110355,6.5472193,4990.7314,149,167,0.05
26.792261,5.5063343,5067.2812,140,153,0.05
23.149157,1.9868377,5020.1567,112,117,0.05
24.037533,4.4205937,4965.504,135,145,0.05
19.512705,-0.9524498,5045.9204,85,86,0.05
24.528408,3.5237732,5074.8926,125,132,0.05
22.874075,3.2108245,4970.992,113,120,0.05
25.176794,3.515528,5005.144,124,133,0.05
35.624035,11.486353,5076.4243,175,208,0.05
28.022568,5.98426,5010.981,138,152,0.05
19.392065,-1.0115706,5080.648,88,89,0.05
29.292982,7.3628883,5074.0347,157,176,0.05
35.80425,12.060056,5077.094,198,238,0.05
30.639723,7.336003,4966.231,161,182,0.05
33.073627,9.282505,5076.3984,156,181,0.05
32.12592,9.15545,4980.305,163,187,0.05
35.650036,12.368948,5025.067,199,239,0.05
21.814756,2.4666831,5041.8877,112,118,0.05
28.17724,5.6821504,4967.272,146,161,0.05
21.839067,1.2870635,4975.7524,103,106,0.05
20.953634,0.9104155,5055.7563,89,91,0.05
36.421432,12.995308,4961.679,219,265,0.05
23.30732,2.8037121,5031.4604,123,130,0.05
34.08687,11.989715,5063.9995,201,240,0.05
30.021477,7.6890035,5043.673,177,200,0.05
36.08371,12.927786,5063.4214,211,254,0.05
19.13843,-1.1707953,5019.7837,79,80,0.05
27.936724,5.217797,4998.352,127,140,0.05
30.51281,6.6844225,4970.4478,147,165,0.05
22.068699,0.83855075,5008.2466,85,87,0.05
24.970808,2.9600837,5067.7603,114,122,0.05
30.513588,7.751825,5046.6924,136,156,0.05
32.016136,8.802449,5002.1045,179,204,0.05
29.622463,7.123844,5024.0264,164,184,0.05
30.907013,8.546716,4984.148,161,184,0.05
30.030312,6.330867,4987.6636,142,158,0.05
30.364464,7.551828,5076.461,177,200,0.05
25.922394,5.050682,5002.947,134,146,0.05
22.974205,2.8213189,5046.754,129,136,0.05
26.957954,6.206951,4997.751,138,153,0.05
20.510714,1.792025,5048.283,114,118,0.05
22.43565,1.6273044,4966.65,97,101,0.05
21.05295,0.727623,5046.06,84,85,0.05
24.113247,3.3407726,5081.8965,122,130,0.05
25.401873,3.884356,5020.374,111,119,0.05
32.693333,9.696743,5038.3955,182,211,0.05
29.811869,6.5039907,5010.968,151,168,0.05
30.005224,6.970316,4993.794,156,176,0.05
19.881004,-0.37037072,5042.973,86,87,0.05
31.323631,7.927074,5039.053,155,177,0.05
17.830635,-2.6809466,5024.107,67,68,0.05
18.35729,-0.45135835,5056.684,95,96,0.05
21.476118,1.0827066,5055.8154,99,102,0.05
32.053047,8.775845,5008.918,179,206,0.05
26.741634,4.9492693,4993.4644,128,140,0.05
34.533546,10.623152,5081.999,201,236,0.05
22.52468,2.6287775,5081.062,111,117,0.05
34.064156,10.243578,5017.5166,198,232,0.05
31.09605,8.224705,5036.2646,183,209,0.05
29.40059,7.37304,5070.2437,154,173,0.05
34.074722,9.712793,4972.438,176,205,0.05
19.21758,-0.10766769,5037.7847,87,88,0.05
21.24118,1.8202072,5065.35,105,109,0.05
30.87497,7.7736273,5057.2417,168,189,0.05
36.33423,13.173905,5074.137,197,237,0.05
21.82881,1.652597,5014.8833,91,94,0.05
24.241877,2.2572126,4987.782,102,107,0.05
30.632025,6.669074,5061.2646,161,181,0.05
21.82349,2.0260663,5068.2007,109,113,0.05
25.918161,3.8365939,5079.479,124,133,0.05
26.662977,5.6771226,5008.3457,131,144,0.05
34.530334,10.157883,5065.2256,194,227,0.05
33.833874,9.78693,4981.8896,180,210,0.05
33.800915,9.635887,5075.3433,193,224,0.05
24.79561,3.2823248,5067.489,121,129,0.05
32.127266,8.200783,5071.185,168,192,0.05
31.378778,8.499156,4992.8447,176,202,0.05
17.743555,-1.6120664,5023.9365,81,82,0.05
32.677994,8.692094,5013.484,180,206,0.05
34.549896,10.705012,5006.3438,191,224,0.05
32.886127,8.523435,5027.472,169,194,0.05
22.628834,2.4395397,5051.509,128,134,0.05
35.866653,12.820788,4993.3516,199,238,0.05
22.27445,2.1496556,5000.544,100,104,0.05
27.610558,6.681284,5020.975,157,175,0.05
26.849167,4.141329,5006.894,128,138,0.05
31.893536,8.1564865,5015.981,176,200,0.05
27.25768,4.763182,5003.7075,121,133,0.05
26.514952,4.5233607,5077.4175,128,138,0.05
28.081102,5.572822,4990.4385,141,156,0.05
29.772512,7.5236077,5011.43,138,156,0.05
22.008503,2.0145686,4978.6367,109,113,0.05
22.082119,2.3592892,4970.361,126,132,0.05
30.419193,7.632106,5024.408,165,187,0.05
22.20193,1.1257105,5043.177,98,100,0.05
29.153366,6.8049493,5081.196,143,160,0.05
30.556742,6.9157233,4995.101,147,165,0.05
33.48732,9.127117,4984.3027,185,213,0.05
24.122187,3.2835038,5025.82,127,135,0.05
33.578545,8.826407,4966.4873,171,196,0.05
28.962063,6.1546965,5012.189,143,159,0.05
20.710493,2.0464678,4998.591,112,116,0.05
20.676472,0.8683737,5017.341,92,94,0.05
22.694818,2.1241627,5075.7583,97,101,0.05
22.435638,1.0483451,5051.074,100,102,0.05
30.38837,7.2827926,4988.976,156,175,0.05
31.481462,8.029807,5001.6523,162,184,0.05
20.324078,0.6786587,4979.732,105,106,0.05
20.028975,0.7345838,4977.9404,101,102,0.05
33.80369,9.797298,5057.9526,205,239,0.05
29.573408,6.447516,5067.3066,136,152,0.05
31.783337,8.297971,5050.7266,174,200,0.05
34.73631,10.434556,4998.797,182,215,0.05
34.871025,11.419375,4990.947,179,212,0.05
31.712671,9.03973,4989.2886,177,204,0.05
19.520494,0.834634,5024.2695,109,111,0.05
22.00485,0.50131834,5077.812,88,89,0.05
30.686779,7.1326976,4985.167,152,171,0.05
35.01211,12.051674,5027.795,188,223,0.05
30.116364,6.7888646,5046.9766,152,171,0.05
33.62323,9.045528,5082.875,167,193,0.05
35.214653,11.503004,5031.803,191,228,0.05
31.135881,8.353704,4970.77,183,209,0.05
32.648624,9.533402,5060.301,169,196,0.05
27.815018,4.92107,5041.645,139,152,0.05
28.414858,5.413267,5031.722,137,151,0.05
24.875921,3.8357093,5046.1685,118,127,0.05
23.298157,3.2183692,5060.846,134,142,0.05
21.872223,1.6146622,5052.282,119,123,0.05
24.323824,3.6514082,5016.5635,118,126,0.05
31.994349,10.015857,5046.003,179,208,0.05
34.834023,11.52552,5015.9644,211,250,0.05
27.006609,5.374492,5073.2266,136,150,0.05
35.12445,10.888014,4996.6704,185,218,0.05
31.001791,7.9685726,4996.592,172,194,0.05
22.205423,1.3708454,5045.497,100,103,0.05
31.514044,9.276188,4975.8994,166,192,0.05
28.362461,6.6542788,5062.658,154,172,0.05
34.228733,10.509378,5051.785,212,250,0.05
18.115276,-1.1848991,5055.842,79,80,0.05
33.287308,8.632262,5035.614,180,207,0.05
25.694477,4.0234303,5034.6025,133,143,0.05
30.51682,7.179731,5048.593,148,167,0.05
25.836552,4.4350104,5067.0127,118,128,0.05
34.72978,11.545855,5051.66,182,215,0.05
31.566015,8.4239025,4970.819,164,186,0.05
34.733814,11.091309,5000.485,197,234,0.05
28.446384,6.564057,4999.111,152,169,0.05
31.685194,8.232822,4981.602,154,177,0.05
34.77492,10.703068,5053.955,169,199,0.05
31.61597,9.218566,5024.713,164,189,0.05
26.874052,4.3504252,4981.764,136,148,0.05
33.24841,8.975641,4990.627,178,206,0.05
27.331985,4.738739,5039.3916,129,142,0.05
34.167984,9.580363,5048.8774,188,218,0.05
21.696512,1.6462531,4985.587,113,117,0.05
30.190754,7.479411,5070.6216,174,196,0.05
19.607384,0.14407276,4982.1426,95,96,0.05
29.397295,6.647497,5061.854,165,185,0.05
32.132755,10.3705015,5044.013,184,215,0.05
32.222485,10.32696,5022.52,179,209,0.05
24.052502,4.0061464,5036.064,134,144,0.05
23.356743,2.3147776,4993.064,109,114,0.05
33.572956,9.923785,5025.1426,184,214,0.05
22.187199,2.0167441,4960.372,107,112,0.05
30.695076,7.5831194,5022.3306,169,191,0.05
35.98618,12.376209,5061.8833,200,238,0.05
24.723347,3.635035,4979.678,119,127,0.05
30.590975,7.7341237,5032.0674,173,196,0.05
19.02526,0.46928832,4957.8667,103,104,0.05
28.500683,6.8152065,4993.96,143,161,0.05
32.843197,10.367811,5078.627,188,219,0.05
32.249043,8.537321,4972.2446,183,209,0.05
22.537073,2.3497033,4991.3643,130,136,0.05
29.812166,7.0295644,5057.183,147,165,0.05
32.899273,10.70347,5018.675,180,211,0.05
19.940619,1.0647919,4959.8774,107,110,0.05
33.524857,8.748753,5086.4697,187,216,0.05
25.806509,5.166802,4984.171,138,151,0.05
25.308329,4.4792857,4998.1196,114,123,0.05
32.007183,9.035441,5010.4985,185,212,0.05
27.313122,5.540359,5055.877,137,151,0.05
30.022266,7.1174574,4973.3564,169,190,0.05
30.811003,7.707855,4973.75,178,202,0.05
28.812662,5.570648,4975.023,141,156,0.05
23.04402,1.4649189,5001.291,103,106,0.05
24.64583,4.1340547,4995.4463,126,135,0.05
32.800526,8.91084,5010.0186,186,213,0.05
31.187883,7.1455407,5080.943,158,178,0.05
20.112925,1.3546208,4981.917,99,102,0.05
31.869093,9.093605,5064.551,167,193,0.05
30.16553,6.4395223,5067.7666,141,158,0.05
32.276287,9.645779,5026.7837,180,208,0.05
23.991867,2.5783393,4981.9243,111,117,0.05
26.030907,5.342919,5065.14,131,143,0.05
20.871052,1.1544102,4970.202,99,101,0.05
34.947456,11.066562,5015.2544,203,240,0.05
26.749739,5.222988,5022.037,143,156,0.05
22.870743,2.4015849,5007.49,104,109,0.05
27.576235,5.9262414,4965.122,142,157,0.05
22.235247,0.75253373,5005.779,89,90,0.05
32.42185,8.97752,5026.57,168,195,0.05
31.881643,8.099614,5048.2134,156,179,0.05
36.09162,12.155461,5055.539,189,226,0.05
35.45761,12.627722,5022.852,204,243,0.05
21.252153,0.7151111,5067.1245,90,92,0.05
36.37161,12.412365,4999.5093,192,231,0.05
36.87948,13.837506,4971.3467,207,251,0.05
27.589712,4.720651,5039.5854,131,144,0.05
22.778872,3.4129128,4967.696,112,118,0.05
18.140322,-1.6959834,5066.5737,73,74,0.05
35.568256,11.950973,5030.172,209,249,0.05
28.290106,5.7823415,5075.319,139,155,0.05
34.723297,10.61396,5014.5576,204,239,0.05
30.241405,8.123457,5043.704,156,177,0.05
35.669643,12.075954,4972.669,197,236,0.05
33.551064,9.867304,5042.5464,174,203,0.05
28.612339,6.9430537,5044.7666,163,183,0.05
25.715862,3.2752032,5053.3237,120,128,0.05
30.736721,7.002536,4977.9585,163,184,0.05
28.113766,5.471736,4975.472,137,150,0.05
30.548449,7.9746413,5064.529,186,212,0.05
20.98007,2.0374568,4963.7866,117,121,0.05
22.307766,1.4574553,5000.3374,108,111,0.05
30.776272,7.5517726,4965.7773,153,174,0.05
19.153656,0.25783983,5015.569,96,97,0.05
32.45004,9.271593,5072.222,168,195,0.05
23.946655,2.2075477,4964.8853,102,107,0.05
30.15838,7.421587,5039.7407,157,177,0.05
30.425999,7.589526,4989.9116,162,182,0.05
20.977682,1.0938073,5033.1553,101,103,0.05
22.56634,2.8166986,5012.4453,116,121,0.05
35.279285,12.080195,5029.024,191,227,0.05
32.576214,8.09943,5003.803,162,184,0.05
19.902582,-0.0016224098,4971.9375,96,97,0.05
31.33768,7.286903,4986.587,160,180,0.05
21.278376,0.33722767,5061.91,98,99,0.05
21.645536,1.3158058,5008.0176,106,109,0.05
25.482235,3.582901,4984.3247,108,116,0.05
35.450573,12.182782,5012.073,205,245,0.05
31.91348,8.901032,5054.397,157,181,0.05
33.056377,8.549313,5079.6724,181,207,0.05
30.762999,7.713303,5074.8486,185,210,0.05
23.768064,4.2580547,5069.2607,133,143,0.05
29.358154,6.005338,5070.294,147,163,0.05
19.651806,-0.3263922,5048.6255,93,94,0.05
23.11308,2.3614037,5067.079,109,114,0.05
26.761145,4.881805,5020.259,126,138,0.05
26.95489,4.775676,5067.2915,116,127,0.05
29.598085,7.941404,4997.8257,153,173,0.05
33.113525,9.521031,5057.3765,180,208,0.05
30.520864,9.027356,5042.673,169,194,0.05
29.462217,6.654596,5075.1626,160,178,0.05
23.375864,1.8531508,5081.671,107,112,0.05
35.74649,12.861966,5075.813,199,238,0.05
33.703182,9.579243,4987.917,192,222,0.05
24.078281,4.1818304,5074.4185,136,146,0.05
33.496433,11.0310755,5070.0913,186,219,0.05
20.970243,0.56419873,5082.028,92,93,0.05
33.96089,9.436048,5017.0107,179,208,0.05
17.25594,-2.8816144,5033.639,68,69,0.05
31.984581,8.900891,5053.408,164,190,0.05
24.013954,2.0484164,5077.8726,110,115,0.05
34.07385,9.321817,4981.3877,186,216,0.05
21.041069,1.1614842,5010.696,100,103,0.05
22.269764,1.6061343,5052.9644,104,108,0.05
26.609518,5.414863,5016.5977,143,157,0.05
24.424147,3.8719823,4988.7324,123,132,0.05
24.247885,3.3913956,4965.495,115,122,0.05
30.706848,7.102677,4995.718,156,177,0.05
29.108994,6.810393,5064.362,146,164,0.05
24.125284,3.1614017,5035.1206,101,108,0.05
31.614967,7.8292885,5080.53,163,186,0.05
26.354694,4.946369,5020.3633,142,154,0.05
27.979473,5.8283253,5026.323,136,151,0.05
25.887451,4.472687,5025.9424,125,136,0.05
33.67412,9.720153,4994.632,175,205,0.05
32.752285,9.858068,4971.0566,172,200,0.05
31.466705,8.947718,4961.1045,163,186,0.05
25.191277,3.4150608,5076.4507,125,133,0.05
29.5206,8.365139,5039.0547,159,181,0.05
26.474379,5.4043684,5015.6133,117,129,0.05
31.974934,9.098896,5059.244,184,212,0.05
36.207077,12.48396,5064.9487,208,250,0.05
28.11765,6.2041173,5042.5146,149,165,0.05
32.142742,8.111266,5084.9316,166,189,0.05
26.160845,3.6514688,5081.762,125,134,0.05
31.160511,8.445179,4962.5176,179,204,0.05
29.9455,8.010065,4969.898,160,182,0.05
27.273458,5.281797,5043.574,130,143,0.05
29.403028,7.916441,4990.538,157,177,0.05
32.825188,9.078707,5058.6626,179,206,0.05
26.809483,4.9063625,4969.7397,141,153,0.05
25.86195,5.058772,4984.6973,129,142,0.05
29.861351,8.6943,5035.344,168,192,0.05
30.69715,7.6317415,4962.2554,178,202,0.05
21.336758,1.5917505,5072.9844,104,107,0.05
18.704288,-0.009474144,5068.94,109,110,0.05
30.861923,8.968975,4957.7485,169,193,0.05
24.942884,4.1886754,5020.1943,135,145,0.05
35.159878,11.865377,4976.7354,181,215,0.05
22.673689,1.303681,5078.9023,99,101,0.05
31.047237,8.261794,5045.3535,158,180,0.05
24.714079,4.003352,5030.4927,134,143,0.05
32.982246,9.248333,5041.795,156,181,0.05
32.750237,9.389204,5032.612,158,184,0.05
29.293055,7.3962226,5061.2183,153,173,0.05
33.73199,9.830746,4973.2314,177,206,0.05
27.83721,6.1335683,5046.0317,140,156,0.05
21.297993,2.1616244,5000.715,105,110,0.05
33.573334,10.297605,5004.428,169,198,0.05
35.65267,12.933337,5003.742,197,236,0.05
19.736849,-0.8267685,5066.3687,88,89,0.05
29.869156,6.360238,5000.863,156,174,0.05
26.298086,4.66102,5081.121,149,162,0.05
18.718493,-1.3308405,5037.334,82,83,0.05
28.539637,6.1578364,4986.899,148,164,0.05
18.131699,-1.4382008,4996.5073,76,77,0.05
20.054325,0.9738931,5066.3335,108,111,0.05
27.96397,5.9092793,5037.6567,149,165,0.05
30.94564,8.56767,4968.2188,159,182,0.05
