V_peak,V_rest,dVdt_max,APD90,APD30,TUP
30.481646,7.6859646,5013.1924,156,178,0.05
27.19261,8.0238495,5031.9185,124,146,0.05
22.922089,0.62148076,5112.7114,139,141,0.05
29.886925,-21.564995,5057.487,280,281,0.05
26.976297,-1.0517751,4974.44,139,140,0.05
28.196278,6.2368617,4926.4443,119,132,0.05
16.78385,-7.5670376,5051.387,116,117,0.05
21.09215,3.3882036,5064.8677,100,109,0.05
27.25406,6.271613,4976.7456,101,115,0.05
31.605768,9.566471,5003.544,154,182,0.05
36.572002,15.864632,5075.8423,190,251,0.05
21.789751,-4.150541,5055.7876,130,131,0.05
17.832073,-3.6517382,4930.5474,36,37,0.05
33.896996,10.962468,4966.0635,182,214,0.05
19.57644,1.203657,5081.8755,82,85,0.05
33.19612,6.518243,5048.629,214,232,0.05
35.222343,14.425601,5077.961,162,216,0.05
32.647125,12.459836,4943.4463,150,187,0.05
36.747852,16.915503,4997.816,154,211,0.05
27.118376,7.2221746,5019.9526,95,112,0.05
30.421326,5.06198,5098.997,229,247,0.05
28.047958,11.068977,5080.013,119,153,0.05
11.201214,-11.7355795,4880.0728,29,30,0.05
21.404825,-0.7576341,4977.5835,74,75,0.05
31.532757,6.0845385,5077.553,184,201,0.05
18.43474,-5.8846936,5066.5405,136,137,0.05
30.087133,-1.0158072,5013.3716,150,151,0.05
30.019503,2.3498983,4997.3315,135,139,0.05
24.039728,-18.38928,5011.617,202,203,0.05
30.707703,6.2253356,5087.9595,183,202,0.05
31.14,12.922785,5089.079,159,204,0.05
26.09356,2.4861417,4976.9614,133,138,0.05
15.999556,-6.012625,5032.8467,101,102,0.05
24.768246,1.2619903,4995.7114,177,180,0.05
23.533855,-3.827353,4967.874,104,105,0.05
27.905195,3.9638934,4932.1646,134,144,0.05
32.141777,4.2671013,5034.036,182,192,0.05
18.59256,-8.151723,5053.207,139,140,0.05
19.85961,-4.6440544,5075.4644,94,95,0.05
25.513819,3.754444,4942.048,111,120,0.05
23.672333,-1.0772804,5058.3184,152,153,0.05
31.92328,1.3178382,5007.9136,229,232,0.05
28.680244,-8.910213,5031.561,273,274,0.05
31.561321,5.5220428,5083.2344,186,201,0.05
34.68091,9.66295,5072.7534,195,224,0.05
26.825098,8.507467,4948.683,137,158,0.05
32.10657,8.09086,5024.0273,189,211,0.05
28.939228,3.1705065,4963.9907,114,120,0.05
14.807904,-9.12719,4904.8975,57,58,0.05
29.28023,9.605297,4981.106,75,97,0.05
30.738348,7.56141,5030.582,174,195,0.05
25.468761,5.4926515,4968.4365,64,74,0.05
32.290802,9.698674,4842.71,92,111,0.05
31.929647,5.8915796,4915.3276,126,137,0.05
29.235552,8.90884,5003.41,109,133,0.05
29.247194,7.543592,4966.2334,124,143,0.05
17.839663,-3.3547657,5015.0693,77,78,0.05
24.37142,2.5403955,4977.981,96,101,0.05
23.595184,5.0082207,4989.901,96,108,0.05
20.529114,0.61196953,5045.273,109,110,0.05
34.912464,13.437133,4993.975,152,195,0.05
26.470003,1.5469437,4930.4497,78,80,0.05
30.891285,8.406688,5061.694,175,201,0.05
19.89659,-0.62101465,4995.633,95,96,0.05
30.410048,7.171941,4938.009,150,170,0.05
29.21372,5.3801336,5009.1113,160,175,0.05
34.197857,12.377743,5041.326,172,215,0.05
32.937202,10.732863,4983.8564,184,215,0.05
18.885315,-3.5394716,4903.829,45,46,0.05
33.207108,8.040247,4957.3965,164,184,0.05
25.633602,2.9974182,5022.4434,131,137,0.05
31.292786,11.9593725,5019.265,129,165,0.05
21.02176,1.3671533,5026.396,96,99,0.05
20.690351,-1.4707774,4933.6567,68,69,0.05
22.58276,2.6649497,4977.6826,101,107,0.05
32.395237,12.219562,4953.7383,105,137,0.05
17.526285,-10.154826,5018.3467,135,136,0.05
30.399878,4.298312,5004.8335,190,201,0.05
15.726773,-9.431455,5059.9927,112,113,0.05
30.127726,6.3714695,5012.606,145,162,0.05
20.710173,2.1193902,4974.792,60,64,0.05
20.014257,1.0404363,5038.8535,87,89,0.05
32.16825,3.4821124,5056.121,244,254,0.05
28.559998,2.5948107,5029.661,162,167,0.05
36.89434,16.645758,5028.456,154,210,0.05
21.652916,-4.3375797,4994.8413,100,101,0.05
26.892773,3.765618,5015.3716,136,144,0.05
20.530426,1.3786105,5052.1973,91,94,0.05
29.557747,4.225584,4989.1562,168,179,0.05
33.594772,13.472564,5041.7007,137,185,0.05
35.31761,14.945093,5055.4155,171,224,0.05
31.376953,4.329623,4903.7896,133,141,0.05
28.530077,10.683145,4995.984,80,105,0.05
17.267998,-9.319845,4970.527,87,88,0.05
26.48769,1.1933261,5002.272,154,157,0.05
34.314404,12.624285,5021.444,194,239,0.05
20.436268,2.9361925,5044.4985,101,108,0.05
30.830574,6.756703,4992.4956,121,135,0.05
32.33874,8.722977,4939.221,123,143,0.05
33.518883,8.836857,5016.626,160,184,0.05
31.175625,11.439971,4982.2646,80,107,0.05
24.491016,4.292886,5036.3657,92,101,0.05
19.944046,0.14384088,5049.076,81,82,0.05
31.690918,8.075368,5037.292,162,183,0.05
30.258152,11.014257,5054.7983,99,131,0.05
28.126873,-3.5777414,5024.8545,158,159,0.05
28.970598,10.257657,4973.2715,134,160,0.05
23.118835,-0.70348203,5024.807,94,95,0.05
20.891544,-0.23429435,4988.6035,61,62,0.05
30.806166,8.801371,5084.563,183,212,0.05
27.269756,2.314992,4913.412,115,119,0.05
27.572586,5.2283087,5052.537,163,177,0.05
18.590557,-0.38944203,5052.7363,84,85,0.05
34.317314,10.976646,4997.58,134,163,0.05
22.606329,-2.6884143,5048.0454,99,100,0.05
34.78488,10.11245,5042.914,222,258,0.05
29.51078,10.103177,5025.2964,122,149,0.05
33.954346,12.91388,5050.884,221,274,0.05
33.55897,15.53064,4992.7236,163,221,0.05
25.866846,-0.42706302,5088.719,173,174,0.05
33.218876,8.765522,4946.5293,145,167,0.05
31.229515,9.379426,5109.0117,164,198,0.05
30.853924,2.916102,5043.151,196,203,0.05
14.71031,-7.5188875,4980.71,63,64,0.05
29.44124,5.8499784,5082.1406,193,211,0.05
31.554602,9.835206,5049.482,144,174,0.05
24.649923,-1.4323195,5053.7246,172,173,0.05
34.747276,13.723209,5113.124,203,265,0.05
27.380602,8.632737,5051.576,120,146,0.05
31.622372,9.0142145,5050.6616,148,175,0.05
24.872967,6.0502234,5028.258,98,112,0.05
27.58274,-10.986187,5014.5337,217,218,0.05
31.689901,6.5500445,5059.6016,222,244,0.05
22.355331,0.14168549,5005.4927,149,150,0.05
28.30806,3.397184,4959.9556,144,152,0.05
30.848055,10.211541,5104.647,161,195,0.05
33.997475,13.037074,4947.4707,148,184,0.05
22.439028,3.3663545,5108.255,99,108,0.05
36.109653,15.783569,5101.566,162,227,0.05
30.003527,2.7703888,5001.199,201,209,0.05
23.555605,2.0899467,5037.5825,120,125,0.05
25.055683,6.3335924,5017.8584,111,126,0.05
21.02459,-19.125914,5000.914,162,163,0.05
36.139313,14.08885,5005.6597,218,268,0.05
31.998299,9.824458,5056.742,197,231,0.05
33.45294,2.7964497,5073.2515,251,259,0.05
31.585127,8.518312,4936.231,167,189,0.05
33.21394,4.321783,5028.1313,218,230,0.05
28.799843,4.5015063,4872.6123,105,114,0.05
27.426899,5.680524,5031.034,118,132,0.05
31.547607,1.4072992,5055.0596,245,249,0.05
28.359537,5.916848,4918.1206,79,90,0.05
35.839256,12.538308,5031.578,191,231,0.05
31.978062,13.0553255,5075.503,160,207,0.05
32.786682,14.284464,5060.653,134,175,0.05
30.199713,3.693452,5044.8677,175,183,0.05
30.411213,3.813722,5004.015,135,143,0.05
23.250517,3.29534,4973.955,60,65,0.05
28.467514,6.307572,5022.684,132,148,0.05
33.25346,9.126807,5057.221,208,238,0.05
19.690586,-6.8305287,4954.1865,99,100,0.05
29.233149,4.819963,5056.652,124,134,0.05
20.862083,-3.372587,4993.9604,140,141,0.05
30.691675,6.2570863,5101.7505,187,207,0.05
29.113148,7.9887347,5044.0537,157,181,0.05
30.897287,1.3166693,5069.918,193,196,0.05
29.53634,5.844316,5064.068,182,198,0.05
23.2625,-1.8868023,5040.525,138,139,0.05
14.733267,-9.755313,4865.541,49,50,0.05
29.51884,8.517469,5043.6484,186,212,0.05
29.614513,8.6146755,4968.808,125,149,0.05
31.406065,5.910415,5090.272,189,203,0.05
26.000711,5.4622917,4965.1206,117,131,0.05
32.78679,6.06036,5050.711,188,203,0.05
32.774902,11.387966,5074.942,206,250,0.05
31.387838,9.08614,5039.3516,156,184,0.05
32.12693,11.779005,4976.343,91,118,0.05
19.54358,0.7626831,5102.5605,82,83,0.05
31.93949,7.584758,4953.056,106,121,0.05
30.116741,2.5229774,5016.308,173,178,0.05
25.515368,4.1256676,4994.902,90,98,0.05
35.567257,11.900427,4929.488,181,214,0.05
30.209297,6.9707623,5105.88,174,194,0.05
14.832179,-34.117275,5004.12,148,149,0.05
23.229176,-6.4612117,5053.5923,178,179,0.05
32.397293,8.730727,4943.7583,167,191,0.05
34.863647,8.0628395,5045.0996,229,252,0.05
21.05409,0.98208725,5031.813,93,95,0.05
31.78761,9.904032,5015.1274,161,194,0.05
31.02268,6.799884,5046.776,170,187,0.05
32.74378,-3.182785,5041.0293,280,281,0.05
21.829304,1.6295018,5034.5273,105,109,0.05
32.509075,3.7792122,5087.8325,219,230,0.05
31.060799,0.78031296,4979.1084,194,196,0.05
22.234125,1.9908993,5059.0063,122,126,0.05
27.783974,0.845645,4988.84,150,151,0.05
33.00675,7.7089815,5023.271,157,177,0.05
19.05967,-10.315108,5071.3135,142,143,0.05
34.14966,8.273469,5106.855,218,242,0.05
34.74844,10.410474,5082.353,232,267,0.05
29.447092,8.826582,4973.27,96,118,0.05
17.971008,-1.3521255,5013.694,77,78,0.05
33.14819,8.220703,4912.374,144,162,0.05
17.16142,-2.792581,5015.3164,84,85,0.05
21.5811,2.7465427,5071.0234,85,91,0.05
27.552439,-2.055405,5083.3047,171,172,0.05
20.574112,-0.9114355,5024.2725,110,111,0.05
-32.96074,-65.01487,4985.0903,25,26,0.05
19.565313,-7.357514,5097.3022,116,117,0.05
30.690624,8.041922,5076.815,197,224,0.05
34.331066,13.30555,5044.594,167,215,0.05
29.461853,7.765439,5018.6724,137,158,0.05
29.648975,-1.0120583,4963.4253,179,180,0.05
22.304516,4.317453,5012.124,80,90,0.05
29.52864,7.954402,5014.8345,188,215,0.05
33.003204,12.72909,5003.88,147,190,0.05
31.62823,3.9431138,5049.051,216,228,0.05
32.92336,6.376027,4991.645,156,170,0.05
34.726093,5.018753,5077.5854,240,253,0.05
31.077229,9.391567,5060.871,126,152,0.05
19.885174,-0.34255168,5079.6987,109,110,0.05
33.16701,8.679723,4953.3843,110,129,0.05
32.4883,11.298964,4943.679,99,127,0.05
28.435644,8.979291,5091.417,160,187,0.05
36.120613,14.476562,5068.381,218,276,0.05
22.212543,2.0169864,5068.854,107,112,0.05
29.286737,4.627023,4985.925,185,197,0.05
27.360802,7.789697,5023.914,83,101,0.05
30.121452,-9.350888,5105.92,256,257,0.05
33.67293,14.931021,5081.64,187,244,0.05
31.609493,11.129267,5004.562,116,147,0.05
24.00748,1.2775438,4964.544,115,117,0.05
26.932789,6.2594404,4974.844,159,177,0.05
32.516537,10.596905,5030.7173,181,218,0.05
30.847374,11.822428,5058.191,105,142,0.05
15.806039,-5.1144843,4965.297,63,64,0.05
19.566536,-22.418177,5023.48,163,164,0.05
16.288036,-7.053358,5041.137,98,99,0.05
29.500921,5.4914403,5011.7114,125,136,0.05
22.415205,-48.41008,5061.2124,243,244,0.05
15.972878,-35.614944,5102.917,198,199,0.05
35.072144,11.208338,5027.676,162,191,0.05
35.49542,13.838495,5059.3184,159,208,0.05
34.02972,16.77814,5064.133,124,179,0.05
33.645973,2.2097328,5077.628,224,229,0.05
30.240816,10.267111,5017.9214,181,220,0.05
27.972813,4.868999,4999.5654,121,131,0.05
29.398697,6.0986004,4983.804,176,194,0.05
31.773853,8.483524,5030.1104,156,180,0.05
8.679368,-13.629095,4970.5376,31,32,0.05
33.60623,6.6250362,5058.181,191,208,0.05
29.427805,10.571173,5022.4175,136,165,0.05
28.455233,5.9017515,5070.1323,186,205,0.05
25.742023,2.7177525,5030.4834,162,170,0.05
-39.08644,-62.830997,5025.2236,26,27,0.05
25.93648,4.162518,5068.202,134,144,0.05
31.214813,7.923821,4917.869,124,142,0.05
24.259878,5.5902114,5067.5728,105,120,0.05
18.015003,-2.521809,4929.2056,50,51,0.05
32.302376,10.900202,5054.8477,181,222,0.05
33.914185,10.570648,4968.931,156,187,0.05
32.64417,-1.6519022,5053.2695,243,244,0.05
32.72835,8.939115,5014.5415,136,157,0.05
32.53631,0.08755794,5091.201,241,242,0.05
18.97986,-13.239349,5012.8794,123,124,0.05
30.089159,10.1994,5015.674,134,163,0.05
25.495045,4.8744373,4970.228,91,101,0.05
30.216415,6.54366,5075.8696,182,200,0.05
33.794376,11.075831,5032.31,166,202,0.05
31.290672,6.9026365,4987.5986,177,196,0.05
34.97157,11.8908,4998.018,236,277,0.05
35.503853,14.703604,5014.273,173,226,0.05
26.92803,5.5140843,5075.8228,148,162,0.05
20.786299,1.2327358,4929.778,55,57,0.05
26.283213,5.8113832,5076.1055,130,146,0.05
30.686646,7.1452684,4979.599,127,144,0.05
33.86184,3.9503303,5071.139,213,223,0.05
32.65782,7.408997,4972.8096,205,228,0.05
34.433918,9.491834,5038.1147,198,228,0.05
-34.702087,-58.865795,4978.0967,27,28,0.05
29.086609,-3.8201058,5044.203,189,190,0.05
20.474731,1.9404669,5018.329,78,83,0.05
28.656939,4.991354,4949.2007,125,135,0.05
35.049423,13.141676,5010.688,185,226,0.05
-41.5702,-72.371155,4975.1274,25,26,0.05
31.364777,4.853579,4908.979,110,119,0.05
30.25003,6.2354455,5045.504,173,191,0.05
30.9263,8.649659,5070.5566,179,206,0.05
32.777546,8.9256735,4992.2793,183,205,0.05
29.342468,-3.7167704,5076.5312,231,232,0.05
29.292278,3.5911791,4985.555,134,141,0.05
21.978418,-12.319951,5045.729,141,142,0.05
25.270193,7.3928075,5046.5815,126,147,0.05
32.476448,10.630057,5080.317,196,234,0.05
19.79839,-5.7674184,5099.066,169,170,0.05
30.512573,1.2615595,5008.1357,155,158,0.05
26.352633,3.957745,5013.0073,102,110,0.05
21.651978,-10.119831,5070.9624,164,165,0.05
23.339476,-5.0944424,4952.693,121,122,0.05
28.380035,-4.712688,4972.977,155,156,0.05
25.195663,-10.188048,5001.3193,117,118,0.05
36.53558,14.790466,5064.5547,198,250,0.05
32.251377,8.36652,4970.073,193,221,0.05
34.354706,12.078583,5055.7793,143,179,0.05
28.283361,7.714112,5083.606,128,149,0.05
20.46668,-3.5258865,5016.7827,126,127,0.05
35.356445,11.393662,4975.921,145,174,0.05
35.44943,16.798317,5016.1743,142,201,0.05
33.001083,11.410221,5076.6777,174,214,0.05
-35.258713,-46.018234,5017.582,46,47,0.05
32.15108,8.0374565,5048.5205,168,189,0.05
35.167477,2.9095979,5032.943,259,266,0.05
-35.224617,-51.899986,4988.2124,31,32,0.05
17.396824,-3.5212948,4949.4717,71,72,0.05
34.532772,10.103071,5015.232,211,248,0.05
18.345121,-2.0940042,5081.246,84,85,0.05
32.663345,8.3291855,5029.354,160,182,0.05
31.121761,10.335562,4978.8135,169,200,0.05
26.605402,5.9013295,5036.3823,163,181,0.05
33.6404,3.2545602,4997.0107,244,252,0.05
27.714916,8.670302,4970.1396,122,146,0.05
26.598806,2.9069116,5053.475,147,153,0.05
29.107649,6.496074,4974.2026,91,104,0.05
29.112328,9.491383,4951.9927,132,159,0.05
25.823391,-8.906411,5118.3257,248,249,0.05
32.49141,9.172688,5053.1875,177,209,0.05
34.268574,4.6906714,5108.027,235,248,0.05
27.168531,-5.3076916,5043.4185,201,202,0.05
28.121239,5.758283,5073.0244,137,153,0.05
32.131805,8.907987,5072.2183,155,180,0.05
36.03459,14.918347,5008.5273,143,192,0.05
24.683756,4.2453976,5084.27,123,132,0.05
-34.533264,-75.32536,4912.0366,23,24,0.05
30.377193,10.897326,4913.978,74,96,0.05
25.397362,-4.1631775,4987.885,152,153,0.05
35.586655,15.1097975,4965.625,111,154,0.05
34.857388,12.261284,4977.875,151,187,0.05
24.597235,3.7672174,4971.3564,116,125,0.05
34.99649,15.129975,5022.9873,182,237,0.05
32.316376,8.480893,5034.795,180,207,0.05
19.540253,-1.6922586,4923.3438,66,67,0.05
28.079155,-1.4479578,5055.444,180,181,0.05
31.967028,8.155257,5060.2417,177,201,0.05
32.574196,9.674775,4876.098,113,135,0.05
32.873753,8.09852,5079.93,207,231,0.05
23.135662,-3.7482898,5053.404,167,168,0.05
27.96927,6.9999304,5067.5244,158,180,0.05
26.602213,6.1922364,5019.455,135,152,0.05
-35.0185,-44.735928,4997.565,37,38,0.05
-40.937984,-75.82184,5007.6934,23,24,0.05
30.540586,10.914382,4910.999,117,143,0.05
29.340553,2.2018528,5067.585,215,222,0.05
23.609169,4.1164017,5032.4355,110,121,0.05
33.65566,7.9202223,5007.2075,212,235,0.05
20.695444,-7.229311,5033.6963,141,142,0.05
27.15617,2.008687,4964.82,79,82,0.05
22.516333,-0.79882324,4899.2334,49,50,0.05
21.864553,-0.594845,5089.1704,131,132,0.05
27.766735,3.4917567,4991.8774,186,196,0.05
27.696686,8.548254,5058.084,115,141,0.05
29.425169,9.385588,4962.374,85,107,0.05
31.740034,9.737324,5026.1514,183,219,0.05
27.494194,5.141489,4992.72,101,112,0.05
28.239649,6.026038,5045.1274,170,186,0.05
24.75157,4.7596755,4910.48,82,91,0.05
33.370045,11.732967,5074.6074,130,165,0.05
33.074768,12.813943,5008.299,134,172,0.05
29.043196,3.967124,4988.4507,135,144,0.05
32.064274,-0.83064425,5059.7964,257,258,0.05
23.665684,2.9829845,5063.5757,152,160,0.05
31.342348,12.878495,4961.263,133,169,0.05
33.220924,9.491241,4983.3022,136,160,0.05
19.830872,-17.068724,5036.7734,169,170,0.05
24.550348,1.0698129,4840.919,50,52,0.05
37.383118,16.30973,5076.6055,169,231,0.05
33.50587,14.134291,5081.2334,137,185,0.05
32.815334,11.423453,5002.0156,135,169,0.05
35.06739,14.587937,5057.7197,139,191,0.05
21.557268,0.72214234,5031.834,85,86,0.05
32.51628,12.484747,4963.327,168,210,0.05
28.007618,3.6711166,5053.9604,134,142,0.05
28.86354,5.676499,5040.281,154,169,0.05
28.46044,5.1566024,5074.5757,172,187,0.05
21.232737,-1.5393012,4989.0283,49,50,0.05
21.753748,-2.8722181,5068.1074,140,141,0.05
23.206942,3.6054525,5071.6245,127,137,0.05
22.80248,-4.044694,5087.9463,150,151,0.05
26.960028,3.261527,4959.4775,130,137,0.05
33.71552,11.398816,5021.613,156,189,0.05
28.877077,5.4168453,4955.8364,156,170,0.05
27.014097,4.810735,5006.8203,110,121,0.05
-35.36437,-45.78019,5082.5815,52,53,0.05
32.505886,9.477485,4972.2686,194,225,0.05
36.412678,12.5773,5066.5034,235,281,0.05
27.829584,9.363721,5046.77,141,168,0.05
28.286085,6.3141565,4994.7354,113,126,0.05
34.39412,7.8265553,4980.196,147,164,0.05
23.08072,4.577124,4987.9297,59,67,0.05
30.838675,10.647016,5010.9346,150,181,0.05
34.316566,13.877128,5009.9937,132,171,0.05
17.479221,-10.974214,4963.19,100,101,0.05
21.057981,0.29514623,5027.316,63,64,0.05
34.263508,14.378048,5070.1274,159,212,0.05
26.62582,6.426656,5004.439,72,85,0.05
26.74729,7.349444,5009.505,140,159,0.05
25.958366,4.4569955,4972.414,100,110,0.05
34.598095,12.650869,4973.631,151,190,0.05
28.607431,8.6751995,4987.642,139,164,0.05
34.40626,10.131562,5104.474,219,254,0.05
32.222218,12.172391,4937.8066,134,169,0.05
35.911663,11.347369,5033.7974,197,231,0.05
30.682104,5.914525,5006.801,122,134,0.05
23.02478,0.62284327,4943.284,69,70,0.05
33.897717,10.447846,5065.596,165,198,0.05
25.33312,-1.7749382,4971.754,114,115,0.05
21.74419,2.7808018,5072.0576,106,114,0.05
21.23306,2.0974302,5077.6313,111,115,0.05
29.616865,8.737748,5038.4185,132,158,0.05
29.494656,-8.952034,5078.85,190,191,0.05
35.63605,14.61887,5026.686,200,259,0.05
28.67289,-0.1183411,5043.101,160,161,0.05
29.107845,7.5865173,5066.1304,142,163,0.05
31.146748,8.47004,5054.1514,134,156,0.05
24.07799,2.96183,4919.9946,85,91,0.05
27.061014,0.9073045,4893.2485,92,93,0.05
25.440863,5.9556623,5098.72,105,123,0.05
33.367157,6.612206,5061.973,224,244,0.05
20.400776,-1.4853128,4999.926,107,108,0.05
26.146328,0.98356485,4887.0874,89,91,0.05
32.652218,15.538658,4986.7676,140,192,0.05
30.319061,4.885758,5060.691,183,196,0.05
31.933136,10.8157215,4942.909,156,189,0.05
-39.07014,-79.90138,4938.886,23,24,0.05
27.463545,7.2107625,5047.9487,123,146,0.05
27.776443,5.3409705,4966.8403,140,154,0.05
20.219355,-0.30737692,5054.8057,113,114,0.05
33.57693,11.122274,4965.332,192,229,0.05
19.98046,-2.3173194,4968.4155,115,116,0.05
24.946314,-9.232374,5056.3813,169,170,0.05
30.760063,8.038236,4969.604,179,203,0.05
25.726694,-11.041705,5043.867,208,209,0.05
22.659124,-23.525501,4981.285,156,157,0.05
33.66002,8.862508,5106.05,186,213,0.05
30.758444,5.220258,5011.3394,162,175,0.05
28.010931,-0.9798424,4940.5376,127,128,0.05
27.617186,7.8762074,5020.4263,164,190,0.05
32.94292,9.713274,5060.574,177,207,0.05
22.60957,-0.03697239,4975.2876,133,134,0.05
26.829382,9.186164,5003.114,125,151,0.05
22.667593,0.908145,5027.2246,125,127,0.05
32.668285,6.766911,4891.2866,142,157,0.05
26.988739,8.340043,5054.438,127,153,0.05
30.226217,6.0189276,5091.9336,209,228,0.05
25.492462,7.5718737,4946.228,109,128,0.05
21.796997,4.7815833,5023.531,97,108,0.05
24.086508,-0.14033653,5089.596,171,172,0.05
20.123594,2.0194633,4959.211,101,105,0.05
17.828356,-3.096554,4928.364,74,75,0.05
28.985844,2.4356475,4926.728,122,126,0.05
31.4752,9.543041,5099.431,166,198,0.05
27.738735,3.7789304,4995.2197,154,164,0.05
25.831278,1.6769893,4944.877,60,62,0.05
31.744963,6.1163025,4933.038,149,162,0.05
32.317284,6.8079624,4980.1714,189,208,0.05
29.397156,2.5363665,5016.9697,229,236,0.05
12.088466,-35.130116,4956.79,104,105,0.05
35.136784,13.809193,5027.265,161,209,0.05
35.525772,14.946953,5014.126,135,182,0.05
29.956778,6.122932,4961.485,159,173,0.05
34.909107,16.184362,4963.637,153,208,0.05
19.192175,-0.57147455,5034.929,95,96,0.05
30.034176,9.07104,4995.3193,112,136,0.05
23.629696,-0.51980036,5098.293,184,185,0.05
31.13891,5.7311077,5024.9473,205,222,0.05
25.085808,3.9425244,5005.5522,91,100,0.05
29.876942,7.534794,4967.5264,106,123,0.05
31.059572,9.857921,4930.043,142,167,0.05
26.503805,7.518129,4988.4424,126,146,0.05
29.084064,-1.5944537,4992.3125,155,156,0.05
28.775772,4.6868563,4862.8853,81,89,0.05
31.298615,10.950703,5021.229,131,167,0.05
37.57839,18.118275,5081.257,197,268,0.05
17.163069,-2.7466776,4924.8516,56,57,0.05
33.841022,9.519593,5081.7817,190,220,0.05
29.719692,10.071275,4942.2295,104,130,0.05
34.318336,11.175315,4967.799,204,243,0.05
20.651213,1.6798372,5043.9614,67,69,0.05
32.32537,10.895529,5025.311,175,206,0.05
33.95343,9.117255,5037.416,223,252,0.05
-35.971375,-58.110138,4977.9004,28,29,0.05
15.949663,-12.193468,4967.8667,78,79,0.05
36.871914,16.362604,5047.2827,191,256,0.05
21.161928,3.905398,4966.7773,86,95,0.05
31.148598,7.153937,4930.6553,131,147,0.05
26.830288,1.8113644,4869.554,69,71,0.05
29.397417,-8.012008,5044.189,268,269,0.05
34.167236,9.909069,5034.0596,212,241,0.05
25.920294,-0.6203234,5083.805,191,192,0.05
31.701073,8.730931,4998.383,120,141,0.05
30.35347,-0.83318067,5057.3486,234,235,0.05
12.727961,-11.848154,5023.7617,75,76,0.05
16.905228,-2.635693,4930.5376,61,62,0.05
22.289932,2.6004117,4917.919,47,51,0.05
33.087273,10.663817,5000.312,178,207,0.05
30.184855,-14.230636,4978.0967,171,172,0.05
9.149043,-12.975367,4961.5996,40,41,0.05
25.16322,-5.9409313,4994.166,124,125,0.05
14.948689,-5.6588163,4954.95,48,49,0.05
33.962376,13.267078,5075.145,162,211,0.05
28.047256,6.387333,5031.6846,145,162,0.05
30.896812,-4.0409107,5096.6235,214,215,0.05
27.449696,4.0233936,4899.5522,67,74,0.05
26.002184,6.797673,5026.9536,117,135,0.05
33.03288,8.605221,4935.5327,195,221,0.05
22.581898,-0.4715029,5052.0664,111,112,0.05
22.922915,1.8004702,4875.8926,37,39,0.05
31.573912,10.362324,5034.8413,168,198,0.05
33.56579,12.324379,5041.822,185,224,0.05
26.927925,6.3612423,4980.315,105,120,0.05
24.68681,4.6964855,5067.6187,80,91,0.05
28.22576,6.2255907,4978.7783,137,154,0.05
27.50314,1.4378958,4954.1987,117,120,0.05
27.383402,-0.70806855,5006.7124,169,170,0.05
26.426641,6.71056,5000.735,119,136,0.05
32.395935,10.70752,4996.207,159,189,0.05
23.353071,0.13486087,4999.3057,125,126,0.05
19.632435,0.39237761,5018.0923,68,69,0.05
33.560665,9.9917,5058.7393,188,221,0.05
21.359228,2.6176553,5108.2563,104,111,0.05
27.251793,-2.5548053,5002.733,121,122,0.05
31.29816,6.595415,4981.255,148,165,0.05
32.73412,7.965408,5068.9204,171,194,0.05
31.968567,9.120196,5067.337,186,214,0.05
34.19825,12.467124,5094.1143,208,250,0.05
21.95334,1.3521669,5045.149,110,113,0.05
30.08617,-0.55167276,5072.1196,209,210,0.05
24.562515,4.0269303,4941.065,103,112,0.05
-30.212952,-46.636086,4982.297,32,33,0.05
24.217379,-0.4851506,5062.5923,150,151,0.05
35.58036,12.003114,4992.2227,164,195,0.05
30.776487,2.8126242,5057.3296,171,177,0.05
31.082184,5.5412407,4927.669,108,118,0.05
19.099478,-0.050205994,5031.232,97,98,0.05
29.87096,9.691508,5021.0625,136,164,0.05
30.146029,7.3181787,5036.3467,154,177,0.05
30.746582,12.978035,5062.3174,111,153,0.05
30.348812,-0.89224505,5003.3467,147,148,0.05
31.611853,8.337585,4874.208,95,113,0.05
29.843212,8.897031,4958.4146,92,115,0.05
20.184248,-3.5396237,4953.6865,47,48,0.05
29.33638,5.7432904,4913.0747,129,142,0.05
24.72667,-1.3599288,4986.9688,85,86,0.05
28.336332,9.392603,4966.3535,82,104,0.05
22.836496,-14.6582155,5019.5205,113,114,0.05
25.141882,-0.95280975,5107.143,159,160,0.05
32.869198,12.991773,4989.332,101,134,0.05
16.147585,-4.9180613,5026.9966,51,52,0.05
31.853369,-10.039879,5108.898,251,252,0.05
16.96529,-11.198553,5036.356,148,149,0.05
30.740826,8.952027,4989.6885,123,144,0.05
25.078197,4.970392,5041.2246,112,125,0.05
35.621777,11.199911,5062.9863,228,266,0.05
24.678837,-17.57845,4992.9946,185,186,0.05
31.185291,8.980235,5087.458,162,188,0.05
32.821217,10.565356,4993.655,180,213,0.05
25.900404,-2.5791268,5011.6387,137,138,0.05
29.093288,9.348436,5041.381,109,131,0.05
34.923325,11.445216,5066.132,201,243,0.05
27.13186,-1.588385,5024.2905,173,174,0.05
18.880278,-1.9413228,5041.5596,79,80,0.05
20.767653,-3.0695736,4991.2407,102,103,0.05
25.620886,4.7821717,5026.3394,97,108,0.05
29.824326,6.2653027,4982.9385,191,207,0.05
33.014534,5.278388,5032.8022,196,210,0.05
27.464914,5.2819695,4993.6616,150,166,0.05
22.315329,2.8270257,5073.6104,97,104,0.05
